STN---,WBAN,YEARMODA,TEMP,,DEWP,,SLP,,STP,,VISIB,,WDSP,,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
744860,94789,20120429,54.1,24,21.1,24,1020.3,24,1019.6,24,10,24,10.1,24,18.1,27,64.9,39.9,0.00G,999.9,0
744860,94789,20120430,51.9,24,19.5,24,1025.5,24,1024.7,24,10,24,9.5,24,18.1,22,64.9,43,0.00G,999.9,0
744860,94789,20120501,57.4,24,48.6,24,1019.2,18,1017.7,24,8.5,24,9.6,24,15.9,17.1,70,50,0.90G,999.9,10010
744860,94789,20120502,53.7,24,47.5,24,1020,18,1019.6,24,9.4,24,7,24,9.9,999.9,70,51.1,0.04G,999.9,10000
744860,94789,20120503,53.1,24,48.8,24,1021,21,1020.2,24,9.2,24,6.3,24,11.1,999.9,57,51.1,0.68G,999.9,10010
744860,94789,20120504,57.2,24,53.6,24,1016.4,18,1015.7,24,5.2,24,5.9,24,8.9,999.9,69.1,51.1,0.28G,999.9,10010
744860,94789,20120505,57,24,53.9,24,1014.1,20,1013.4,24,6.1,24,5,24,11.1,999.9,69.1,53.1,0.07B,999.9,10000
744860,94789,20120506,56.6,24,49.6,24,1018.6,19,1017.9,24,10,24,5.6,24,8.9,999.9,62.1,53.1,0.00A,999.9,0
744860,94789,20120507,54.6,24,47.6,24,1020.3,24,1019.5,24,10,24,6.1,24,11.1,999.9,62.1,50,0.00G,999.9,10000
744860,94789,20120508,57.9,24,48.6,24,1015.9,22,1015.9,24,9.9,24,13.9,24,22,28.9,64.0*,55.0*,0.00G,999.9,10000
744860,94789,20120509,59.2,24,56.3,24,1008.3,16,1007.3,24,4.1,24,8,24,13,999.9,62.6*,57.2*,0.09G,999.9,10000
744860,94789,20120510,61.1,24,48.4,24,1001.8,21,1000.8,24,8,24,11.5,24,22.9,34,66.9,55.9,1.33G,999.9,110000
744860,94789,20120511,59.7,24,32.1,24,1013.1,24,1012.3,24,10,24,12,24,18.1,28,71.1,50,0.22G,999.9,0
744860,94789,20120512,64.1,24,36.4,24,1021.3,24,1020.5,24,10,24,8.5,24,17.1,21,75,50,0.00G,999.9,0
744860,94789,20120513,65.3,24,50.9,24,1021.4,24,1020.6,24,10,24,8.7,24,18.1,999.9,75,50,0.00G,999.9,0
744860,94789,20120514,64.2,24,56.1,24,1020.5,24,1019.6,24,10,24,8.1,24,15,20,75,57.9,0.00G,999.9,0
744860,94789,20120515,62,24,57.5,24,1018.1,17,1017.4,24,7.3,24,11.6,24,15.9,20,63.0*,60.8*,0.01G,999.9,110000
744860,94789,20120516,63.8,24,59.9,24,1012.8,17,1012.3,24,4.2,24,6.1,24,13,999.9,72,59,0.58G,999.9,110000
744860,94789,20120517,64.5,24,43.9,24,1017,22,1015.4,24,9.9,24,9,24,14,18.1,73.0*,55.9*,0.02G,999.9,0
744860,94789,20120518,61,24,41,24,1022.1,24,1021.3,24,10,24,6.8,24,15.9,17.1,73,51.1,0.00G,999.9,0
744860,94789,20120519,62.6,24,41.1,24,1021.3,24,1020.5,24,10,24,5.4,24,12,999.9,78.1,51.1,0.00G,999.9,0
744860,94789,20120520,66.2,24,41.1,24,1022.6,24,1021.8,24,10,24,8,24,18.1,22,78.1,52,0.00G,999.9,0
744860,94789,20120521,62.7,24,58.1,24,1021,18,1020.6,24,7,24,8.3,24,12,999.9,78.1,55,0.01G,999.9,10010
744860,94789,20120522,63.7,24,60.2,24,1012.4,20,1012,24,7.2,24,5.6,24,8.9,999.9,69.1,60.1,1.90G,999.9,10000
744860,94789,20120523,66.4,24,61.7,24,1012.8,21,1012.1,24,9.4,24,4.3,24,12,999.9,73.9,61,0.01G,999.9,110000
744860,94789,20120524,64.5,24,62.7,24,1019.6,18,1019,24,8.1,24,7.7,24,14,20,73.9,62.1,0.01G,999.9,10010
744860,94789,20120525,65.4,24,64.1,24,1022.1,17,1021.4,24,2.9,24,6.4,24,9.9,999.9,73.9,62.1,0.45G,999.9,110000
744860,94789,20120526,69.4,24,66.2,24,1020.3,19,1019.6,24,6.5,24,6.3,24,13,999.9,79.0*,62.6*,0.09G,999.9,110010
744860,94789,20120527,71.9,24,64.1,24,1020,24,1019.2,24,9.4,24,5.5,24,9.9,999.9,81,63,0.19G,999.9,10000
744860,94789,20120528,74.4,24,68,24,1015.1,24,1014.3,24,10,24,6.6,24,11.1,999.9,84.9,68,0.14G,999.9,10000
744860,94789,20120529,75.9,24,69.8,24,1010.4,24,1009.9,24,9.9,24,8.6,24,22,31.1,84.9,68,0.00G,999.9,0
744860,94789,20120530,72.9,24,66.3,24,1007.6,24,1007,24,10,24,6.4,24,18.1,22,84,69.1,0.01G,999.9,10010
744860,94789,20120531,72.5,24,57.9,24,1008.5,22,1007.3,24,8.5,24,6.8,24,14,26,82.0*,64.4*,0.00G,999.9,100000
744860,94789,20120601,67.2,24,53.1,24,1014.5,24,1013.7,24,10,24,11.8,24,21,26,82,62.1,0.00G,999.9,0
744860,94789,20120602,68.3,24,59.4,24,1007.4,19,1006.2,24,8.7,24,14.4,24,22,29.9,75.9,62.1,1.26G,999.9,10010
744860,94789,20120603,67.7,24,49.6,24,1006.7,24,1005.9,24,10,24,9.7,24,21,26,78.1,57.9,0.81G,999.9,10000
744860,94789,20120604,61.9,24,52,24,1004.2,24,1003.5,24,9.7,24,10,24,15,22,70.0*,55.4*,0.00G,999.9,10000
744860,94789,20120605,58.3,24,47,24,1010.9,24,1010,24,10,24,9,24,15,18.1,66.9,51.1,0.22G,999.9,10000
744860,94789,20120606,61.7,24,52.8,24,1014.8,24,1014,24,10,24,5,24,15,999.9,71.1,51.1,0.00G,999.9,0
744860,94789,20120607,66.7,24,56.5,24,1014.6,24,1013.8,24,9.9,24,8.4,24,15.9,22.9,75.9,53.1,0.04G,999.9,10010
744860,94789,20120608,68.7,24,58.1,24,1013,24,1012.3,24,10,24,7.8,24,15,28.9,78.1,59,0.00G,999.9,0
744860,94789,20120609,72.2,24,57.1,24,1012.2,24,1011.4,24,10,24,6.5,24,12,999.9,80.1,59,0.00G,999.9,0
744860,94789,20120610,72.6,24,63.6,24,1017,24,1016.3,24,9.8,24,4.8,24,11.1,999.9,80.1,63,0.08G,999.9,10000
744860,94789,20120611,69.2,24,61.6,24,1023.1,24,1022.3,24,10,24,9.9,24,15,20,80.1,64.9,0.00A,999.9,0
744860,94789,20120612,66.9,24,63.2,24,1019.9,20,1018.8,24,9.2,24,10.2,24,15.9,22.9,75,64,0.00G,999.9,10000
744860,94789,20120613,66.7,24,65.6,24,1013.5,19,1012.5,24,5.6,24,8.4,24,14,21,69.8*,64.4*,2.33G,999.9,10000
744860,94789,20120614,67.7,24,62.1,24,1021.1,21,1019.8,24,10,24,8.8,24,15.9,21,73,64,0.12G,999.9,0
744860,94789,20120615,68.5,24,53.5,24,1024.9,24,1024.1,24,10,24,6.9,24,14,22.9,80.1,59,0.00G,999.9,0
744860,94789,20120616,67.5,24,53.9,24,1025.9,24,1025.1,24,10,24,7.1,24,13,17.1,80.1,59,0.00G,999.9,0
744860,94789,20120617,64.2,24,54.3,24,1023.2,22,1022.5,24,10,24,8.1,24,11.1,15.9,79,59,0.00G,999.9,0
744860,94789,20120618,61.7,24,52.8,24,1020.6,22,1019.7,24,10,24,5.6,24,11.1,999.9,70,55,0.00G,999.9,0
744860,94789,20120619,66.4,24,59.4,24,1020.9,22,1020.3,24,10,24,7.7,24,11.1,999.9,73.9,55,0.00G,999.9,0
744860,94789,20120620,77.9,24,67.8,24,1017.5,24,1016.7,24,9,24,8.4,24,15,999.9,93.9,62.1,0.00G,999.9,0
744860,94789,20120621,88.3,24,67.9,24,1012.3,24,1011.5,24,10,24,8.8,24,15,21,97,69.1,0.00G,999.9,0
744860,94789,20120622,82.2,24,69.6,24,1008.7,24,1007.8,24,8.3,24,7.7,24,28.9,42,97,72,0.00G,999.9,10010
744860,94789,20120623,77,24,61.6,24,1011,24,1010.1,24,9.2,24,7.2,24,15,20,93.9,69.1,0.84G,999.9,10010
744860,94789,20120624,75.4,24,55.8,24,1015.2,24,1014.4,24,10,24,6.8,24,15,999.9,87.1,64.9,0.65G,999.9,0
744860,94789,20120625,70.9,24,64.3,24,1009.3,20,1008,24,9.2,24,8.7,24,15,19,82,64,0.08G,999.9,10010
744860,94789,20120626,65.9,24,50.7,24,1006.1,24,1005.3,24,10,24,13.7,24,22,28,75.9,57,1.85G,999.9,10000
744860,94789,20120627,73.5,24,46.2,24,1007.6,24,1006.8,24,10,24,13,24,20,27,84,57,0.00G,999.9,0
744860,94789,20120628,77.4,24,53.6,24,1009.3,24,1008.5,24,10,24,8.8,24,14,19,86,64.9,0.00G,999.9,0
744860,94789,20120629,79.6,24,67,24,1005.4,24,1004.7,24,9.7,24,8.3,24,15.9,19,91.9,68,0.06G,999.9,10010
744860,94789,20120630,84.2,24,65.1,24,1006.5,24,1005.7,24,9.9,24,10.1,24,19,999.9,93,71.1,0.00I,999.9,0
744860,94789,20120701,81.8,24,65.8,24,1009,24,1008.3,24,9.9,24,9.2,24,18.1,26,93,70,0.00G,999.9,0
744860,94789,20120702,82.5,24,54.1,24,1011.5,24,1010.7,24,10,24,7.9,24,15,19,91,70,0.00G,999.9,0
744860,94789,20120703,80.2,24,56,24,1013.2,24,1012.4,24,10,24,9.3,24,17.1,999.9,89.1,70,0.00G,999.9,0
744860,94789,20120704,77.8,24,69.2,24,1009.5,24,1008.9,24,10,24,9.2,24,14,19,88,70,0.03G,999.9,10000
744860,94789,20120705,86.1,24,67.8,24,1007.3,24,1006.6,24,10,24,8.4,24,12,19,95,73,0.01G,999.9,0
744860,94789,20120706,79.9,24,65,24,1011.9,24,1011.2,24,10,24,6.7,24,11.1,999.9,95,72,0.00G,999.9,0
744860,94789,20120707,83.5,24,68.3,24,1010.5,24,1009.8,24,9.9,24,7.7,24,15.9,22,99,72,0.00G,999.9,0
744860,94789,20120708,81.5,24,66.4,24,1010.3,24,1009.5,24,9.9,24,6.9,24,12,999.9,99,75,0.07G,999.9,10010
744860,94789,20120709,77.8,24,59.1,24,1012.8,24,1012,24,10,24,8.3,24,12,999.9,89.1,73,0.00G,999.9,0
744860,94789,20120710,76.1,24,60.5,24,1016.3,24,1015.5,24,10,24,8,24,13,999.9,84,70,0.00G,999.9,0
744860,94789,20120711,76.3,24,65.5,24,1020.2,24,1019.4,24,10,24,4.3,24,9.9,999.9,82.9,70,0.00G,999.9,0
744860,94789,20120712,75.8,24,63.4,24,1022.3,24,1021.5,24,10,24,5.6,24,15,999.9,84,68,0.00G,999.9,0
744860,94789,20120713,77.2,24,63.9,24,1022.4,24,1021.6,24,10,24,7.5,24,14,999.9,84.9,68,0.00G,999.9,0
744860,94789,20120714,79.3,24,63.4,24,1021.9,24,1021.1,24,10,24,8.4,24,19,999.9,87.1,71.1,0.00G,999.9,10000
744860,94789,20120715,78.9,24,69.7,24,1019,24,1018.2,24,10,24,8,24,14,22,87.1,73.9,0.00G,999.9,0
744860,94789,20120716,79.6,24,69.5,24,1011.7,23,1011.1,24,9.6,24,10.1,24,26,34,93,72,0.16G,999.9,10010
744860,94789,20120717,83.3,24,65.5,24,1009.6,24,1008.9,24,10,24,9.2,24,17.1,18.1,93,72,0.00G,999.9,0
744860,94789,20120718,84.3,24,70.6,24,1009.2,22,1008.5,24,9.2,24,9.8,24,22,35.9,96.1*,73.4*,0.00G,999.9,10010
744860,94789,20120719,75.1,24,66.8,24,1013.3,23,1012.6,24,9.5,24,5.5,24,12,19,75.9*,73.0*,0.21G,999.9,0
744860,94789,20120720,68.4,24,62.7,24,1015.4,22,1014.7,24,9.2,24,9,24,15,21,77,62.1,0.06G,999.9,10000
744860,94789,20120721,68.4,24,58.5,24,1018.5,24,1017.7,24,10,24,7.1,24,12,22.9,75.9,62.1,0.39G,999.9,0
744860,94789,20120722,72.2,24,59.8,24,1020.8,24,1020,24,10,24,5,24,12,22,80.1,62.1,0.00G,999.9,0
744860,94789,20120723,75.6,24,68,24,1017.8,24,1017,24,9.8,24,10.2,24,18.1,22,84,64.9,0.00G,999.9,10000
744860,94789,20120724,82.6,24,68.2,24,1005.9,24,1005.4,24,9.3,24,11.2,24,18.1,25.1,95,69.1,0.05G,999.9,10010
744860,94789,20120725,78.4,24,52.5,24,1009.4,24,1008.6,24,10,24,10.5,24,17.1,25.1,95,66.9,0.00G,999.9,0
744860,94789,20120726,77,24,67.2,24,1007.5,24,1006.9,24,9.8,24,9.8,24,14,17.1,88,66.9,0.00G,999.9,10010
744860,94789,20120727,79.4,24,69.7,24,1007.3,23,1006.3,24,9.8,24,10.3,24,35,47,90,72,0.49G,999.9,10010
744860,94789,20120728,77.4,24,70.9,24,1012.1,20,1011.4,24,8.6,24,6,24,13,999.9,90,71.1,0.00G,999.9,10000
744860,94789,20120729,72.5,24,66.4,24,1014.9,20,1013.9,24,10,24,5.8,24,8,999.9,81,69.1,0.07G,999.9,10000
744860,94789,20120730,72.9,24,65.4,24,1018.9,22,1018.1,24,10,24,5.8,24,13,21,79,66.9,0.00G,999.9,0
744860,94789,20120731,73.6,24,64.6,24,1017.4,23,1016.5,24,10,24,6.3,24,8.9,999.9,79,66.9,0.00G,999.9,0
744860,94789,20120801,75,24,69.5,24,1012.7,21,1012,24,9.8,24,7,24,12,999.9,82.4*,71.1*,0.00G,999.9,10010
744860,94789,20120802,77.7,24,69.3,24,1011.6,24,1010.8,24,9.4,24,7,24,17.1,20,86,71.1,0.07G,999.9,0
744860,94789,20120803,79.7,24,73.2,24,1015.3,23,1014.5,24,8.2,24,9.2,24,15,22.9,87.1,71.1,0.00G,999.9,0
744860,94789,20120804,79.6,24,73.3,24,1021.2,24,1020.4,24,9.7,24,7.7,24,14,999.9,88,73.9,0.00G,999.9,0
744860,94789,20120805,81.5,24,75.4,24,1019.8,19,1019.4,24,9.7,24,12.6,24,24.1,31.1,88,73.9,0.00G,999.9,10
744860,94789,20120806,80,24,67.5,24,1015.7,22,1015,24,9.6,24,10.8,24,23.9,33,90,73,0.41G,999.9,10010
744860,94789,20120807,75.7,24,58.6,24,1016,24,1015.3,24,10,24,5.7,24,11.1,999.9,90,68,0.23G,999.9,0
744860,94789,20120808,77.8,24,68.9,24,1015.2,24,1014.5,24,9.8,24,4.2,24,9.9,999.9,86,68,0.00G,999.9,0
744860,94789,20120809,78.6,24,72.1,24,1014.1,23,1013.4,24,10,24,8,24,15,999.9,86,71.1,0.00G,999.9,0
744860,94789,20120810,77.8,24,73.3,24,1010.8,19,1010.1,24,8.6,24,9,24,13,999.9,86,70,0.00G,999.9,110010
744860,94789,20120811,78.5,24,73.4,24,1010.4,22,1009.7,24,9.6,24,9.1,24,21,25.1,84.9,72,2.12G,999.9,0
744860,94789,20120812,78.8,24,67.2,24,1013,23,1012.2,24,10,24,9.1,24,14,19,84.9*,73.4*,0.00G,999.9,0
744860,94789,20120813,78.6,24,59.1,24,1014.7,24,1013.9,24,10,24,9,24,15,17.1,87.1,71.1,0.00G,999.9,0
744860,94789,20120814,76.8,24,64.4,24,1014.4,24,1013.7,24,9.9,24,5.8,24,11.1,999.9,87.1,70,0.00G,999.9,10000
744860,94789,20120815,76.7,24,70.8,24,1011.6,16,1010.8,24,8.9,24,5,24,18.1,22,82.9,69.1,0.00G,999.9,10010
744860,94789,20120816,75.9,24,63.3,24,1011.8,24,1011,24,9,24,6.8,24,15,17.1,88,69.1,0.44G,999.9,0
744860,94789,20120817,77.6,24,64.1,24,1011.2,24,1010.4,24,9.9,24,8.6,24,18.1,21,88,69.1,0.00G,999.9,0
744860,94789,20120818,72.6,24,63.4,24,1011.6,21,1010.7,24,9.8,24,7.6,24,15.9,19,84.9,64,0.33G,999.9,10010
744860,94789,20120819,70.4,24,54.3,24,1014.1,24,1013.4,24,10,24,5.3,24,9.9,999.9,81,63,0.04G,999.9,10000
744860,94789,20120820,71.8,24,57.5,24,1012.8,24,1012.1,24,10,24,5.7,24,8.9,999.9,77,63,0.00G,999.9,10000
744860,94789,20120821,73.6,24,59.7,24,1015.5,24,1014.7,24,10,24,5.4,24,8.9,999.9,81,66,0.00G,999.9,0
744860,94789,20120822,74.7,24,62.6,24,1019.9,24,1019.2,24,10,24,5.7,24,11.1,999.9,82,66.9,0.00G,999.9,0
744860,94789,20120823,74.6,24,65.3,24,1020.9,24,1020.1,24,9.7,24,6.6,24,13,999.9,82,66.9,0.00G,999.9,0
744860,94789,20120824,76,24,65.9,24,1021,24,1020.2,24,9.6,24,5.6,24,9.9,999.9,84.9,68,0.00G,999.9,0
744860,94789,20120825,76.2,24,66.7,24,1023.6,24,1022.8,24,9.7,24,6.2,24,15,17.1,84.9,68,0.00G,999.9,0
744860,94789,20120826,73.4,24,63,24,1025.6,24,1024.8,24,10,24,7.6,24,11.1,17.1,84,66.9,0.00G,999.9,0
744860,94789,20120827,74.6,24,68,24,1021.3,23,1020.6,24,9.7,24,6.3,24,13,18.1,82.4*,69.8*,0.00G,999.9,10010
744860,94789,20120828,79.4,24,68.2,24,1012,23,1011.3,24,9.8,24,11.7,24,15.9,21,89.1,70,0.62G,999.9,10000
744860,94789,20120829,74.7,24,53.8,24,1013.9,24,1013.1,24,10,24,8.4,24,12,19,89.1,66.9,0.10G,999.9,0
744860,94789,20120830,73.5,24,52,24,1017.6,24,1016.9,24,10,24,6.7,24,13,15.9,84,62.1,0.00G,999.9,0
744860,94789,20120831,77.9,24,61.8,24,1016.8,24,1016,24,9.9,24,11.3,24,17.1,999.9,90,62.1,0.00G,999.9,0
744860,94789,20120901,80.7,24,64.5,24,1014.7,24,1013.9,24,10,24,10.5,24,18.1,22,91.9,73,0.00G,999.9,0
744860,94789,20120902,75.1,24,67,24,1018,22,1017.3,24,10,24,6.5,24,9.9,999.9,91.9,71.1,0.00G,999.9,0
744860,94789,20120903,73.5,24,67.5,24,1019.9,23,1019.1,24,9.4,24,9.3,24,15.9,22.9,81,71.1,0.58G,999.9,10000
744860,94789,20120904,73.5,24,70,24,1016.8,15,1016.3,24,9,24,6.9,24,14,19,78.8*,69.8*,0.38G,999.9,10000
744860,94789,20120905,77.7,24,73.5,24,1010.1,20,1009.1,24,8.5,24,11.4,24,19,22,84.2*,75.0*,0.25G,999.9,10010
744860,94789,20120906,74.2,24,66.6,24,1011.4,24,1010.6,24,10,24,4.5,24,8.9,999.9,84,69.1,0.16G,999.9,0
744860,94789,20120907,76,24,70.1,24,1012.7,24,1011.9,24,9,24,7.1,24,15.9,21,82.9,69.1,0.00G,999.9,0
744860,94789,20120908,77.1,24,71.8,24,1008.7,18,1007.8,24,9.9,24,14,24,24.1,34,82.9,70,0.00G,999.9,10010
744860,94789,20120909,69.7,24,59.1,24,1009.4,24,1008.7,24,9.9,24,6.4,24,14,999.9,82.9,64.9,0.30G,999.9,10000
744860,94789,20120910,67.8,24,49,24,1013.9,24,1013.1,24,10,24,12.1,24,20,28.9,75.9,60.1,0.00G,999.9,10000
744860,94789,20120911,64,24,41.4,24,1022.8,24,1022,24,10,24,7.1,24,13,18.1,75.9,54,0.00G,999.9,0
744860,94789,20120912,68.1,24,52.9,24,1026.8,24,1026,24,10,24,5.4,24,11.1,999.9,77,54,0.00G,999.9,0
744860,94789,20120913,69.3,24,57.8,24,1028,24,1027.3,24,10,24,7.2,24,11.1,999.9,77,60.1,0.00G,999.9,0
744860,94789,20120914,70,24,60,24,1024.2,24,1023.4,24,10,24,7.6,24,13,999.9,77,62.1,0.00G,999.9,0
744860,94789,20120915,69.3,24,53.7,24,1019.2,24,1018.4,24,10,24,12.2,24,15.9,22.9,77,62.1,0.00G,999.9,0
744860,94789,20120916,66.3,24,47.3,24,1019.2,24,1018.4,24,10,24,7.6,24,13,999.9,75,57.9,0.00G,999.9,0
744860,94789,20120917,67,24,49.2,24,1018.7,24,1018,24,10,24,5.8,24,13,999.9,75.9,55.9,0.00G,999.9,0
744860,94789,20120918,72.8,24,64.9,24,1013.1,22,1011.8,24,10,24,18.8,24,32.1,39,78.1,55.9,0.00G,999.9,10000
744860,94789,20120919,67.2,24,52.1,24,1013.9,20,1012,24,9.1,24,13.1,24,27,42,78.1,61,1.59G,999.9,10010
744860,94789,20120920,62.1,24,50.1,24,1021.6,24,1020.8,24,10,24,8,24,14,21,72,54,0.01G,999.9,0
744860,94789,20120921,64,24,53.5,24,1019.4,24,1018.6,24,10,24,6.9,24,9.9,15,72,54,0.00G,999.9,0
744860,94789,20120922,65.5,24,59.6,24,1014.2,23,1013.4,24,10,24,8.2,24,22,27,75.9,55.9,0.00G,999.9,0
744860,94789,20120923,65.7,24,50.6,24,1014.7,24,1013.9,24,10,24,11.5,24,18.1,26,75.9,55.9,0.29G,999.9,10000
744860,94789,20120924,60.4,24,40,24,1020.2,24,1019.4,24,10,24,6.6,24,13,18.1,70,52,0.00G,999.9,0
744860,94789,20120925,63.2,24,46.9,24,1021.6,24,1020.8,24,10,24,12.1,24,21,26,73,52,0.00G,999.9,0
744860,94789,20120926,68.5,24,58.7,24,1019.5,24,1018.7,24,9.9,24,13,24,21,25.1,75,55.9,0.00G,999.9,10000
744860,94789,20120927,69.2,24,62.1,24,1019.7,24,1019,24,9.8,24,6.1,24,9.9,999.9,77,66,0.03G,999.9,10000
744860,94789,20120928,68.7,24,65,24,1018.4,20,1017.5,24,8.7,24,8.4,24,18.1,22.9,77,66,0.12G,999.9,10000
744860,94789,20120929,62.5,24,56.8,24,1013.4,22,1012.6,24,9.8,24,6.4,24,8.9,999.9,73.9,59,0.35G,999.9,10000
744860,94789,20120930,62.3,24,52,24,1010.6,24,1009.8,24,10,24,6.4,24,13,999.9,70,57,0.03G,999.9,0
744860,94789,20121001,62.2,24,47.2,24,1011.4,24,1010.6,24,10,24,10.8,24,15,18.1,72,54,0.00G,999.9,0
744860,94789,20121002,65.6,24,56.3,24,1015.7,24,1014.9,24,8.8,24,5.4,24,9.9,999.9,72,54,0.00G,999.9,10000
744860,94789,20121003,67.9,24,66.1,24,1017,17,1016.2,24,1.9,24,4.4,24,7,999.9,73.9,63,0.33G,999.9,110000
744860,94789,20121004,69.6,24,67.3,24,1019.5,18,1018.8,24,2.4,24,2.5,24,8,999.9,75,64.9,0.00G,999.9,110000
744860,94789,20121005,69.3,24,60.8,24,1017.2,23,1016.5,24,9.3,24,5.4,24,12,999.9,77,61,0.41G,999.9,0
744860,94789,20121006,68.1,24,59.7,24,1011.8,24,1011,24,10,24,10.8,24,19,26,77,60.1,0.00G,999.9,0
744860,94789,20121007,54.1,24,40.5,24,1017.4,24,1016.5,24,9.9,24,6.2,24,14,999.9,60.1*,50.0*,0.00G,999.9,10000
744860,94789,20121008,51,24,41.8,24,1022.8,24,1021.8,24,9.9,24,5.5,24,14,999.9,55.9,45,0.16G,999.9,10000
744860,94789,20121009,55,24,48.7,24,1022.9,17,1021.7,24,9.6,24,8.1,24,13,999.9,59,45,0.00G,999.9,10000
744860,94789,20121010,60,24,53.6,24,1014.3,17,1013.9,24,8.2,24,11,24,17.1,22,68,52,0.23G,999.9,10000
744860,94789,20121011,55.4,24,35.1,24,1018.8,24,1018.1,24,10,24,12.8,24,19,28,68,48,0.02G,999.9,10000
744860,94789,20121012,53.6,24,37.7,24,1021.1,24,1020.3,24,10,24,12.8,24,20,28,60.1,48,0.00G,999.9,0
744860,94789,20121013,46.1,24,24,24,1031.1,24,1030.3,24,10,24,7.6,24,15.9,20,60.1,37,0.00G,999.9,0
744860,94789,20121014,59.7,24,47.8,24,1023.3,24,1022.5,24,10,24,14.5,24,17.1,22.9,71.1*,53.1*,0.00G,999.9,0
744860,94789,20121015,65.1,24,59.9,24,1010.6,23,1009.5,24,9.7,24,13.8,24,18.1,22.9,72,55,0.00G,999.9,10000
744860,94789,20121016,57.8,24,43,24,1007.4,24,1006.3,24,10,24,13.3,24,21,28,69.1,52,0.18G,999.9,0
744860,94789,20121017,51.6,24,38.1,24,1014.5,24,1013.8,24,10,24,4.9,24,9.9,999.9,61,42.1,0.00G,999.9,0
744860,94789,20121018,55.2,24,47.2,24,1016.5,24,1015.7,24,9.9,24,5.7,24,14,999.9,66,42.1,0.00G,999.9,0
744860,94789,20121019,64.3,24,60.9,24,1011.4,16,1010.2,24,8.3,24,11.9,24,20,28,66.9*,62.1*,0.12G,999.9,10000
744860,94789,20121020,63.7,24,57.3,24,1006.1,13,1005,24,3.8,24,8.1,24,14,21,70,57.9,0.18G,999.9,100000
744860,94789,20121021,58.4,24,39,24,1013,24,1012.3,24,10,24,10.3,24,15.9,22,70,51.1,0.00G,999.9,0
744860,94789,20121022,60,24,39.6,24,1017.6,24,1016.8,24,10,24,10.9,24,14,19,69.1,51.1,0.00G,999.9,0
744860,94789,20121023,59.1,24,46.8,24,1019,24,1018.2,24,10,24,3.6,24,8.9,999.9,69.1,51.1,0.00G,999.9,10000
744860,94789,20121024,58.9,24,54,24,1020.1,22,1019.3,24,9.1,24,4.4,24,8,999.9,66,52,0.03G,999.9,10000
744860,94789,20121025,58.3,24,51,24,1024,19,1023.2,24,10,24,5.5,24,8.9,999.9,62.6*,53.6*,0.00G,999.9,0
744860,94789,20121026,61.5,24,54,24,1023,23,1022.4,24,10,24,3,24,5.1,999.9,66.9,54,0.00G,999.9,0
744860,94789,20121027,62.5,24,53.8,24,1017.1,22,1016.7,24,10,24,5.4,24,11.1,999.9,71.1,59,0.00G,999.9,0
744860,94789,20121028,58.3,24,47.9,24,1010.6,24,1010,24,10,24,13.2,24,22.9,34,66.9,55.9,0.00G,999.9,10000
744860,94789,20121029,57.1,24,52,24,994.4,15,991.4,22,6.7,24,27.2,24,46,69,64.4*,52.0*,0.02G,999.9,10000
744860,94789,20121030,57.4,24,52,24,989.8,23,989.2,24,6.8,24,25.9,24,45.8,59.1,66,51.1,0.51G,999.9,10000
744860,94789,20121031,48.5,24,40,24,1000.1,24,999.2,24,10,24,9.6,24,13,999.9,59,46,0.04G,999.9,10000
744860,94789,20121101,48.2,24,37.1,24,1002.3,24,1001.6,24,10,24,11.9,24,15.9,22,52,45,0.01G,999.9,0
744860,94789,20121102,49.4,24,35.6,24,1003.7,24,1002.9,24,10,24,11.9,24,17.1,22.9,54,45,0.00G,999.9,0
744860,94789,20121103,45.8,24,29.7,24,1009.4,24,1008.6,24,10,24,14.7,24,19,26,54,41,0.00G,999.9,0
744860,94789,20121104,44.7,24,29.8,24,1014.4,24,1013.6,24,10,24,11.4,24,18.1,27,53.1,39,0.00G,999.9,0
744860,94789,20121105,43,24,25.9,24,1016.3,24,1015.5,24,10,24,12.2,24,15.9,25.1,53.1,39,0.00G,999.9,0
744860,94789,20121106,38,24,17.9,24,1022.4,24,1021.6,24,10,24,7.3,24,12,18.1,46.9,30.9,0.00G,999.9,0
744860,94789,20121107,37.8,24,27.7,24,1014.9,22,1013.8,24,7.7,24,15.2,24,25.1,32.1,45,31.1,0.00G,2,111000
744860,94789,20121108,37.1,24,26.9,24,1008.2,21,1007.3,24,6.9,24,16.3,24,22.9,33,45,32,1.01G,3.1,1000
744860,94789,20121109,42.7,24,23.5,24,1015.6,24,1014.9,24,10,24,13.4,24,19,25.1,53.1,32,0.04G,1.2,0
744860,94789,20121110,47.3,24,35.6,24,1025.1,24,1024.3,24,9.1,24,6.6,24,14,999.9,54,35.1,0.00G,2,0
744860,94789,20121111,51.5,24,45.6,24,1031.2,24,1030.5,24,9,24,6.2,24,15,999.9,60.1,41,0.00G,999.9,0
744860,94789,20121112,55,24,52.6,24,1030.5,18,1030.1,24,5,24,7.8,24,15.9,999.9,63,41,0.00G,999.9,110000
744860,94789,20121113,52.4,24,48.4,24,1024.9,18,1023.8,24,8.7,24,12.1,24,19,24.1,63,45,0.02G,999.9,10000
744860,94789,20121114,42.3,24,27.3,24,1032,24,1031.1,24,10,24,10.4,24,14,19,57.9,37,0.06G,999.9,0
